Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
195,275.1923076923077,2.35537887764226,26,349.7382847038019,0.9922849168713289,1131,348.06309420916165,1.022916241832474,1157,11.14102564102564
196,278.88461538461536,2.3013438933428016,26,351.89143865842897,1.054354338320779,1133,350.2536669542709,1.08232821962412,1159,11.473684210526315
197,282.1923076923077,1.8236552515188147,26,354.5343309859155,1.055385332318834,1136,352.9156626506024,1.0725755370513639,1162,12.013698630136986
198,285.65384615384613,1.2988921060785832,26,356.82425307557116,0.9089768276327171,1138,355.2345360824742,0.917686275433054,1164,12.082191780821917
199,289.2307692307692,1.2911250434134998,26,359.46397188049207,1.0249969931620715,1138,357.8951890034364,1.0309414341470693,1164,11.972222222222221
200,281.6296296296296,1.8802613351821682,27,361.3385689354276,1.0555908286920872,1146,359.50383631713555,1.07457301426347,1173,11.830985915492958
201,284.77777777777777,1.7334699855450186,27,363.3417391304348,1.1000223913228402,1150,361.5395072217502,1.114553474622754,1177,11.771428571428572
202,277.85714285714283,0.9781702955581837,28,366.56782608695653,1.0371147529953275,1150,364.4592529711375,1.0357136962820503,1178,11.52
203,281.32142857142856,1.7258701191239807,28,367.9325842696629,1.073713396427557,1157,365.88607594936707,1.0891230067528732,1185,11.849315068493151
204,284.82142857142856,1.5357185719579134,28,370.00344827586207,0.904277494203559,1160,367.9957912457912,0.9191599438476009,1188,12.205479452054794
205,288.35714285714283,1.8267957722702068,28,370.65348237317284,0.9012497097353983,1163,368.71872376154494,0.9230089790477197,1191,11.746666666666666
206,291.07142857142856,1.8379002681248449,28,372.68647717484924,0.8777872744013571,1161,370.7645079899075,0.9003971682821459,1189,11.945945945945946
207,293.9642857142857,1.3050729856146979,28,375.1076658053402,0.8959164104026471,1161,373.1968040370059,0.9055517208365725,1189,12.464788732394366
